Source,Target,Type,Id,Label,timeset,Weight,pn
ASV1145,ASV2005,Undirected,1643,NA,NA,1.954751,p
ASV1146,ASV1351,Undirected,1650,NA,NA,1.626408,p
ASV1146,ASV1431,Undirected,1651,NA,NA,1.93115,p
ASV1146,ASV1483,Undirected,1652,NA,NA,1.913044,p
ASV1146,ASV1766,Undirected,1653,NA,NA,1.682959,p
ASV1146,ASV1890,Undirected,1654,NA,NA,1.903065,p
ASV1146,ASV2060,Undirected,1655,NA,NA,1.971002,p
ASV1146,ASV2187,Undirected,1656,NA,NA,1.974327,p
ASV1152,ASV1312,Undirected,1662,NA,NA,1.611304,p
ASV1152,ASV1812,Undirected,1663,NA,NA,1.664692,p
ASV1170,ASV1980,Undirected,1669,NA,NA,1.663315,p
ASV1171,ASV1399,Undirected,1671,NA,NA,1.663315,p
ASV1171,ASV1543,Undirected,1672,NA,NA,1.663315,p
ASV1171,ASV1733,Undirected,1673,NA,NA,1.670217,p
ASV1171,ASV2165,Undirected,1674,NA,NA,1.670217,p
ASV1171,ASV2193,Undirected,1675,NA,NA,1.663315,p
ASV1182,ASV1486,Undirected,1682,NA,NA,2,p
ASV1182,ASV1666,Undirected,1683,NA,NA,2,p
ASV1182,ASV1760,Undirected,1684,NA,NA,2,p
ASV1182,ASV1771,Undirected,1685,NA,NA,2,p
ASV1182,ASV2000,Undirected,1686,NA,NA,1.670217,p
ASV1182,ASV2086,Undirected,1687,NA,NA,1.991736,p
ASV1184,ASV1870,Undirected,1688,NA,NA,1.820523,p
ASV1184,ASV2035,Undirected,1689,NA,NA,1.809523,p
ASV1212,ASV1323,Undirected,1691,NA,NA,2,p
ASV1212,ASV1638,Undirected,1692,NA,NA,2,p
ASV1212,ASV1953,Undirected,1693,NA,NA,2,p
ASV1218,ASV1264,Undirected,1709,NA,NA,1.988626,p
ASV1218,ASV1297,Undirected,1710,NA,NA,1.817285,p
ASV1218,ASV1298,Undirected,1711,NA,NA,1.817285,p
ASV1218,ASV1321,Undirected,1712,NA,NA,1.823501,p
ASV1218,ASV1548,Undirected,1713,NA,NA,1.805902,p
ASV1218,ASV1596,Undirected,1714,NA,NA,1.854885,p
ASV1218,ASV1718,Undirected,1715,NA,NA,1.796563,p
ASV1218,ASV1754,Undirected,1716,NA,NA,1.635071,p
ASV1218,ASV1830,Undirected,1717,NA,NA,1.808996,p
ASV1218,ASV1927,Undirected,1718,NA,NA,1.818328,p
ASV1218,ASV1937,Undirected,1719,NA,NA,1.818328,p
ASV1218,ASV1980,Undirected,1720,NA,NA,1.608098,p
ASV1218,ASV2031,Undirected,1721,NA,NA,1.62826,p
ASV1218,ASV2068,Undirected,1722,NA,NA,1.814186,p
ASV1218,ASV2082,Undirected,1723,NA,NA,1.632565,p
ASV1218,ASV2103,Undirected,1724,NA,NA,1.718023,p
ASV1218,ASV2120,Undirected,1725,NA,NA,1.804852,p
ASV1218,ASV2151,Undirected,1726,NA,NA,1.825573,p
ASV1222,ASV1341,Undirected,1739,NA,NA,1.630478,p
ASV1222,ASV1367,Undirected,1740,NA,NA,1.764301,p
ASV1222,ASV2019,Undirected,1741,NA,NA,1.635728,p
ASV1231,ASV1379,Undirected,1743,NA,NA,1.766974,p
ASV1231,ASV1644,Undirected,1744,NA,NA,1.772081,p
ASV1248,ASV1391,Undirected,1755,NA,NA,1.62426,p
ASV1248,ASV1658,Undirected,1756,NA,NA,1.632366,p
ASV1248,ASV1714,Undirected,1757,NA,NA,1.621488,p
ASV1264,ASV1297,Undirected,1774,NA,NA,1.798635,p
ASV1264,ASV1298,Undirected,1775,NA,NA,1.796563,p
ASV1264,ASV1321,Undirected,1776,NA,NA,1.829718,p
ASV1264,ASV1548,Undirected,1777,NA,NA,1.826612,p
ASV1264,ASV1596,Undirected,1778,NA,NA,1.865515,p
ASV1264,ASV1718,Undirected,1779,NA,NA,1.806924,p
ASV1264,ASV1754,Undirected,1780,NA,NA,1.654028,p
ASV1264,ASV1830,Undirected,1781,NA,NA,1.792419,p
ASV1264,ASV1927,Undirected,1782,NA,NA,1.80176,p
ASV1264,ASV1937,Undirected,1783,NA,NA,1.818328,p
ASV1264,ASV2031,Undirected,1784,NA,NA,1.62257,p
ASV1264,ASV2068,Undirected,1785,NA,NA,1.826612,p
ASV1264,ASV2082,Undirected,1786,NA,NA,1.656079,p
ASV1264,ASV2103,Undirected,1787,NA,NA,1.714663,p
ASV1264,ASV2120,Undirected,1788,NA,NA,1.798635,p
ASV1264,ASV2151,Undirected,1789,NA,NA,1.815213,p
ASV1276,ASV1297,Undirected,1797,NA,NA,1.616197,p
ASV1276,ASV1298,Undirected,1798,NA,NA,1.607014,p
ASV1276,ASV1522,Undirected,1799,NA,NA,1.84343,p
ASV1276,ASV1718,Undirected,1800,NA,NA,1.616197,p
ASV1276,ASV1754,Undirected,1801,NA,NA,1.685259,p
ASV1276,ASV1765,Undirected,1802,NA,NA,1.645702,p
ASV1276,ASV1830,Undirected,1803,NA,NA,1.610687,p
ASV1276,ASV1927,Undirected,1804,NA,NA,1.618954,p
ASV1276,ASV1937,Undirected,1805,NA,NA,1.618954,p
ASV1276,ASV1967,Undirected,1806,NA,NA,1.876388,p
ASV1276,ASV2064,Undirected,1807,NA,NA,1.885036,p
ASV1276,ASV2068,Undirected,1808,NA,NA,1.611612,p
ASV1297,ASV1298,Undirected,1828,NA,NA,1.996603,p
ASV1297,ASV1321,Undirected,1829,NA,NA,1.969422,p
ASV1297,ASV1548,Undirected,1830,NA,NA,1.958121,p
ASV1297,ASV1596,Undirected,1831,NA,NA,1.686686,p
ASV1297,ASV1718,Undirected,1832,NA,NA,1.979615,p
ASV1297,ASV1754,Undirected,1833,NA,NA,1.792419,p
ASV1297,ASV1830,Undirected,1834,NA,NA,1.996603,p
ASV1297,ASV1907,Undirected,1835,NA,NA,1.688084,p
ASV1297,ASV1927,Undirected,1836,NA,NA,1.998868,p
ASV1297,ASV1937,Undirected,1837,NA,NA,1.985286,p
ASV1297,ASV1967,Undirected,1838,NA,NA,1.70262,p
ASV1297,ASV1980,Undirected,1839,NA,NA,1.762865,p
ASV1297,ASV2031,Undirected,1840,NA,NA,1.821256,p
ASV1297,ASV2064,Undirected,1841,NA,NA,1.707726,p
ASV1297,ASV2068,Undirected,1842,NA,NA,1.971704,p
ASV1297,ASV2120,Undirected,1843,NA,NA,1.979615,p
ASV1297,ASV2151,Undirected,1844,NA,NA,1.979615,p
ASV1298,ASV1321,Undirected,1865,NA,NA,1.969422,p
ASV1298,ASV1548,Undirected,1866,NA,NA,1.958121,p
ASV1298,ASV1596,Undirected,1867,NA,NA,1.67894,p
ASV1298,ASV1718,Undirected,1868,NA,NA,1.971687,p
ASV1298,ASV1754,Undirected,1869,NA,NA,1.792419,p
ASV1298,ASV1830,Undirected,1870,NA,NA,1.997735,p
ASV1298,ASV1907,Undirected,1871,NA,NA,1.685177,p
ASV1298,ASV1927,Undirected,1872,NA,NA,1.992077,p
ASV1298,ASV1937,Undirected,1873,NA,NA,1.973967,p
ASV1298,ASV1967,Undirected,1874,NA,NA,1.709403,p
ASV1298,ASV1980,Undirected,1875,NA,NA,1.770529,p
ASV1298,ASV2031,Undirected,1876,NA,NA,1.821256,p
ASV1298,ASV2064,Undirected,1877,NA,NA,1.708695,p
ASV1298,ASV2068,Undirected,1878,NA,NA,1.962649,p
ASV1298,ASV2103,Undirected,1879,NA,NA,1.607014,p
ASV1298,ASV2120,Undirected,1880,NA,NA,1.989807,p
ASV1298,ASV2151,Undirected,1881,NA,NA,1.987543,p
ASV1304,ASV1327,Undirected,1886,NA,NA,1.991736,p
ASV1304,ASV1557,Undirected,1887,NA,NA,1.991736,p
ASV1304,ASV1803,Undirected,1888,NA,NA,1.991736,p
ASV1309,ASV1491,Undirected,1898,NA,NA,1.976945,p
ASV1309,ASV1652,Undirected,1899,NA,NA,1.994236,p
ASV1309,ASV1653,Undirected,1900,NA,NA,1.982709,p
ASV1309,ASV2000,Undirected,1901,NA,NA,1.994236,p
ASV1309,ASV2084,Undirected,1902,NA,NA,1.982709,p
ASV1321,ASV1548,Undirected,1924,NA,NA,1.992077,p
ASV1321,ASV1596,Undirected,1925,NA,NA,1.704115,p
ASV1321,ASV1718,Undirected,1926,NA,NA,1.969422,p
ASV1321,ASV1754,Undirected,1927,NA,NA,1.823501,p
ASV1321,ASV1830,Undirected,1928,NA,NA,1.962627,p
ASV1321,ASV1907,Undirected,1929,NA,NA,1.685177,p
ASV1321,ASV1927,Undirected,1930,NA,NA,1.971704,p
ASV1321,ASV1937,Undirected,1931,NA,NA,1.985286,p
ASV1321,ASV1967,Undirected,1932,NA,NA,1.685177,p
ASV1321,ASV1980,Undirected,1933,NA,NA,1.667057,p
ASV1321,ASV2031,Undirected,1934,NA,NA,1.793269,p
ASV1321,ASV2064,Undirected,1935,NA,NA,1.678667,p
ASV1321,ASV2068,Undirected,1936,NA,NA,1.992077,p
ASV1321,ASV2103,Undirected,1937,NA,NA,1.616197,p
ASV1321,ASV2120,Undirected,1938,NA,NA,1.969422,p
ASV1321,ASV2151,Undirected,1939,NA,NA,1.989807,p
ASV1323,ASV1638,Undirected,1942,NA,NA,2,p
ASV1323,ASV1953,Undirected,1943,NA,NA,2,p
ASV1327,ASV1557,Undirected,1949,NA,NA,2,p
ASV1327,ASV1803,Undirected,1950,NA,NA,2,p
ASV1331,ASV1614,Undirected,1951,NA,NA,2,p
ASV1331,ASV1689,Undirected,1952,NA,NA,2,p
ASV1331,ASV1862,Undirected,1953,NA,NA,2,p
ASV1341,ASV2159,Undirected,1958,NA,NA,1.726356,p
ASV1351,ASV2060,Undirected,1961,NA,NA,1.682558,p
ASV1367,ASV2019,Undirected,1967,NA,NA,1.764426,p
ASV1375,ASV1379,Undirected,1972,NA,NA,1.663315,p
ASV1375,ASV1591,Undirected,1973,NA,NA,2,p
ASV1375,ASV1644,Undirected,1974,NA,NA,1.670217,p
ASV1375,ASV1871,Undirected,1975,NA,NA,1.991736,p
ASV1375,ASV1981,Undirected,1976,NA,NA,1.991736,p
ASV1375,ASV2157,Undirected,1977,NA,NA,2,p
ASV1379,ASV1591,Undirected,1987,NA,NA,1.663315,p
ASV1379,ASV1644,Undirected,1988,NA,NA,1.994236,p
ASV1379,ASV1871,Undirected,1989,NA,NA,1.670217,p
ASV1379,ASV1981,Undirected,1990,NA,NA,1.670217,p
ASV1379,ASV2157,Undirected,1991,NA,NA,1.663315,p
ASV1391,ASV1454,Undirected,2009,NA,NA,1.743019,p
ASV1391,ASV1647,Undirected,2010,NA,NA,1.676055,p
ASV1391,ASV1658,Undirected,2011,NA,NA,1.658623,p
ASV1391,ASV1714,Undirected,2012,NA,NA,1.930464,p
ASV1391,ASV1905,Undirected,2013,NA,NA,1.770687,p
ASV1391,ASV1923,Undirected,2014,NA,NA,1.698305,p
ASV1391,ASV2019,Undirected,2015,NA,NA,1.67408,p
ASV1399,ASV1543,Undirected,2020,NA,NA,2,p
ASV1399,ASV1733,Undirected,2021,NA,NA,1.991736,p
ASV1399,ASV2165,Undirected,2022,NA,NA,1.991736,p
ASV1399,ASV2193,Undirected,2023,NA,NA,2,p
ASV1402,ASV1599,Undirected,2033,NA,NA,1.991736,p
ASV1402,ASV1932,Undirected,2034,NA,NA,1.991736,p
ASV1402,ASV1971,Undirected,2035,NA,NA,1.991736,p
ASV1402,ASV2073,Undirected,2036,NA,NA,2,p
ASV1402,ASV2091,Undirected,2037,NA,NA,1.991736,p
ASV1414,ASV1532,Undirected,2040,NA,NA,1.68643,p
ASV1414,ASV1714,Undirected,2041,NA,NA,1.687667,p
ASV1414,ASV1905,Undirected,2042,NA,NA,1.804686,p
ASV1415,ASV1466,Undirected,2043,NA,NA,2,p
ASV1431,ASV1483,Undirected,2052,NA,NA,1.993369,p
ASV1431,ASV1766,Undirected,2053,NA,NA,1.74326,p
ASV1431,ASV1890,Undirected,2054,NA,NA,1.990877,p
ASV1431,ASV2005,Undirected,2055,NA,NA,1.63231,p
ASV1431,ASV2060,Undirected,2056,NA,NA,1.89631,p
ASV1431,ASV2187,Undirected,2057,NA,NA,1.930351,p
ASV1454,ASV1714,Undirected,2065,NA,NA,1.700837,p
ASV1483,ASV1766,Undirected,2076,NA,NA,1.751993,p
ASV1483,ASV1890,Undirected,2077,NA,NA,1.992547,p
ASV1483,ASV2005,Undirected,2078,NA,NA,1.679926,p
ASV1483,ASV2060,Undirected,2079,NA,NA,1.894824,p
ASV1483,ASV2187,Undirected,2080,NA,NA,1.913907,p
ASV1486,ASV1666,Undirected,2088,NA,NA,2,p
ASV1486,ASV1760,Undirected,2089,NA,NA,2,p
ASV1486,ASV1771,Undirected,2090,NA,NA,2,p
ASV1486,ASV2000,Undirected,2091,NA,NA,1.670217,p
ASV1486,ASV2086,Undirected,2092,NA,NA,1.991736,p
ASV1491,ASV1652,Undirected,2105,NA,NA,1.982709,p
ASV1491,ASV1653,Undirected,2106,NA,NA,1.994236,p
ASV1491,ASV2000,Undirected,2107,NA,NA,1.982709,p
ASV1491,ASV2084,Undirected,2108,NA,NA,1.994236,p
ASV1493,ASV2031,Undirected,2109,NA,NA,1.650071,p
ASV1522,ASV1765,Undirected,2112,NA,NA,1.786237,p
ASV1522,ASV1967,Undirected,2113,NA,NA,1.913837,p
ASV1522,ASV2064,Undirected,2114,NA,NA,1.926294,p
ASV1532,ASV2018,Undirected,2117,NA,NA,1.639005,p
ASV1532,ASV2118,Undirected,2118,NA,NA,1.782444,p
ASV1534,ASV1917,Undirected,2122,NA,NA,1.828076,p
ASV1543,ASV1733,Undirected,2128,NA,NA,1.991736,p
ASV1543,ASV2165,Undirected,2129,NA,NA,1.991736,p
ASV1543,ASV2193,Undirected,2130,NA,NA,2,p
ASV1548,ASV1596,Undirected,2151,NA,NA,1.703151,p
ASV1548,ASV1718,Undirected,2152,NA,NA,1.980759,p
ASV1548,ASV1754,Undirected,2153,NA,NA,1.830754,p
ASV1548,ASV1830,Undirected,2154,NA,NA,1.958121,p
ASV1548,ASV1907,Undirected,2155,NA,NA,1.698751,p
ASV1548,ASV1927,Undirected,2156,NA,NA,1.959276,p
ASV1548,ASV1937,Undirected,2157,NA,NA,1.977376,p
ASV1548,ASV1967,Undirected,2158,NA,NA,1.679381,p
ASV1548,ASV2031,Undirected,2159,NA,NA,1.79847,p
ASV1548,ASV2064,Undirected,2160,NA,NA,1.674813,p
ASV1548,ASV2068,Undirected,2161,NA,NA,1.99095,p
ASV1548,ASV2103,Undirected,2162,NA,NA,1.60794,p
ASV1548,ASV2120,Undirected,2163,NA,NA,1.971704,p
ASV1548,ASV2151,Undirected,2164,NA,NA,1.976231,p
ASV1557,ASV1803,Undirected,2171,NA,NA,2,p
ASV1562,ASV1870,Undirected,2172,NA,NA,1.649642,p
ASV1562,ASV2035,Undirected,2173,NA,NA,1.620599,p
ASV1586,ASV2082,Undirected,2174,NA,NA,1.638601,p
ASV1591,ASV1644,Undirected,2181,NA,NA,1.670217,p
ASV1591,ASV1871,Undirected,2182,NA,NA,1.991736,p
ASV1591,ASV1981,Undirected,2183,NA,NA,1.991736,p
ASV1591,ASV2157,Undirected,2184,NA,NA,2,p
ASV1596,ASV1718,Undirected,2205,NA,NA,1.698305,p
ASV1596,ASV1830,Undirected,2206,NA,NA,1.67894,p
ASV1596,ASV1861,Undirected,2207,NA,NA,1.777481,p
ASV1596,ASV1907,Undirected,2208,NA,NA,1.670257,p
ASV1596,ASV1927,Undirected,2209,NA,NA,1.691538,p
ASV1596,ASV1937,Undirected,2210,NA,NA,1.707021,p
ASV1596,ASV2068,Undirected,2211,NA,NA,1.710892,p
ASV1596,ASV2082,Undirected,2212,NA,NA,1.864719,p
ASV1596,ASV2103,Undirected,2213,NA,NA,1.859132,p
ASV1596,ASV2120,Undirected,2214,NA,NA,1.675067,p
ASV1596,ASV2151,Undirected,2215,NA,NA,1.686686,p
ASV1597,ASV1907,Undirected,2219,NA,NA,1.718079,p
ASV1597,ASV2031,Undirected,2220,NA,NA,1.654739,p
ASV1599,ASV1932,Undirected,2231,NA,NA,2,p
ASV1599,ASV1971,Undirected,2232,NA,NA,2,p
ASV1599,ASV2073,Undirected,2233,NA,NA,1.991736,p
ASV1599,ASV2091,Undirected,2234,NA,NA,2,p
ASV1606,ASV1813,Undirected,2236,NA,NA,1.746258,p
ASV1607,ASV1612,Undirected,2246,NA,NA,2,p
ASV1607,ASV1632,Undirected,2247,NA,NA,1.991736,p
ASV1607,ASV1651,Undirected,2248,NA,NA,2,p
ASV1607,ASV1921,Undirected,2249,NA,NA,1.991736,p
ASV1607,ASV1998,Undirected,2250,NA,NA,1.663315,p
ASV1607,ASV2055,Undirected,2251,NA,NA,1.991736,p
ASV1607,ASV2115,Undirected,2252,NA,NA,1.663315,p
ASV1612,ASV1632,Undirected,2263,NA,NA,1.991736,p
ASV1612,ASV1651,Undirected,2264,NA,NA,2,p
ASV1612,ASV1921,Undirected,2265,NA,NA,1.991736,p
ASV1612,ASV1998,Undirected,2266,NA,NA,1.663315,p
ASV1612,ASV2055,Undirected,2267,NA,NA,1.991736,p
ASV1612,ASV2115,Undirected,2268,NA,NA,1.663315,p
ASV1614,ASV1689,Undirected,2270,NA,NA,2,p
ASV1614,ASV1862,Undirected,2271,NA,NA,2,p
ASV1632,ASV1651,Undirected,2283,NA,NA,1.991736,p
ASV1632,ASV1921,Undirected,2284,NA,NA,2,p
ASV1632,ASV1998,Undirected,2285,NA,NA,1.670217,p
ASV1632,ASV2055,Undirected,2286,NA,NA,2,p
ASV1632,ASV2115,Undirected,2287,NA,NA,1.670217,p
ASV1638,ASV1953,Undirected,2291,NA,NA,2,p
ASV1643,ASV1669,Undirected,2292,NA,NA,1.663315,p
ASV1644,ASV1871,Undirected,2304,NA,NA,1.663315,p
ASV1644,ASV1981,Undirected,2305,NA,NA,1.663315,p
ASV1644,ASV2157,Undirected,2306,NA,NA,1.670217,p
ASV1647,ASV1923,Undirected,2319,NA,NA,1.971704,p
ASV1651,ASV1921,Undirected,2332,NA,NA,1.991736,p
ASV1651,ASV1998,Undirected,2333,NA,NA,1.663315,p
ASV1651,ASV2055,Undirected,2334,NA,NA,1.991736,p
ASV1651,ASV2115,Undirected,2335,NA,NA,1.663315,p
ASV1652,ASV1653,Undirected,2347,NA,NA,1.994236,p
ASV1652,ASV2000,Undirected,2348,NA,NA,1.982709,p
ASV1652,ASV2084,Undirected,2349,NA,NA,1.994236,p
ASV1653,ASV2000,Undirected,2364,NA,NA,1.976945,p
ASV1653,ASV2084,Undirected,2365,NA,NA,2,p
ASV1658,ASV1714,Undirected,2378,NA,NA,1.718223,p
ASV1658,ASV2019,Undirected,2379,NA,NA,1.6906,p
ASV1665,ASV1805,Undirected,2381,NA,NA,1.99547,p
ASV1666,ASV1760,Undirected,2390,NA,NA,2,p
ASV1666,ASV1771,Undirected,2391,NA,NA,2,p
ASV1666,ASV2000,Undirected,2392,NA,NA,1.670217,p
ASV1666,ASV2086,Undirected,2393,NA,NA,1.991736,p
ASV1689,ASV1862,Undirected,2397,NA,NA,2,p
ASV1714,ASV1905,Undirected,2411,NA,NA,1.822088,p
ASV1714,ASV2019,Undirected,2412,NA,NA,1.671069,p
ASV1718,ASV1754,Undirected,2438,NA,NA,1.813141,p
ASV1718,ASV1830,Undirected,2439,NA,NA,1.980747,p
ASV1718,ASV1907,Undirected,2440,NA,NA,1.709403,p
ASV1718,ASV1927,Undirected,2441,NA,NA,1.980759,p
ASV1718,ASV1937,Undirected,2442,NA,NA,1.985286,p
ASV1718,ASV1967,Undirected,2443,NA,NA,1.685177,p
ASV1718,ASV1980,Undirected,2444,NA,NA,1.61085,p
ASV1718,ASV2031,Undirected,2445,NA,NA,1.821256,p
ASV1718,ASV2064,Undirected,2446,NA,NA,1.694165,p
ASV1718,ASV2068,Undirected,2447,NA,NA,1.985286,p
ASV1718,ASV2120,Undirected,2448,NA,NA,1.97282,p
ASV1718,ASV2151,Undirected,2449,NA,NA,1.95923,p
ASV1733,ASV2165,Undirected,2456,NA,NA,2,p
ASV1733,ASV2193,Undirected,2457,NA,NA,1.991736,p
ASV1754,ASV1830,Undirected,2484,NA,NA,1.792419,p
ASV1754,ASV1927,Undirected,2485,NA,NA,1.793476,p
ASV1754,ASV1937,Undirected,2486,NA,NA,1.810044,p
ASV1754,ASV2031,Undirected,2487,NA,NA,1.62826,p
ASV1754,ASV2068,Undirected,2488,NA,NA,1.82247,p
ASV1754,ASV2120,Undirected,2489,NA,NA,1.804852,p
ASV1754,ASV2151,Undirected,2490,NA,NA,1.808996,p
ASV1760,ASV1771,Undirected,2500,NA,NA,2,p
ASV1760,ASV2000,Undirected,2501,NA,NA,1.670217,p
ASV1760,ASV2086,Undirected,2502,NA,NA,1.991736,p
ASV1765,ASV1967,Undirected,2505,NA,NA,1.778292,p
ASV1765,ASV2064,Undirected,2506,NA,NA,1.769704,p
ASV1766,ASV1890,Undirected,2515,NA,NA,1.739639,p
ASV1766,ASV2060,Undirected,2516,NA,NA,1.666972,p
ASV1766,ASV2187,Undirected,2517,NA,NA,1.67064,p
ASV1771,ASV2000,Undirected,2528,NA,NA,1.670217,p
ASV1771,ASV2086,Undirected,2529,NA,NA,1.991736,p
ASV1830,ASV1907,Undirected,2567,NA,NA,1.69293,p
ASV1830,ASV1927,Undirected,2568,NA,NA,1.992077,p
ASV1830,ASV1937,Undirected,2569,NA,NA,1.973967,p
ASV1830,ASV1967,Undirected,2570,NA,NA,1.707465,p
ASV1830,ASV1980,Undirected,2571,NA,NA,1.741148,p
ASV1830,ASV2031,Undirected,2572,NA,NA,1.827476,p
ASV1830,ASV2064,Undirected,2573,NA,NA,1.710632,p
ASV1830,ASV2068,Undirected,2574,NA,NA,1.962649,p
ASV1830,ASV2120,Undirected,2575,NA,NA,1.989807,p
ASV1830,ASV2151,Undirected,2576,NA,NA,1.978482,p
ASV1861,ASV1907,Undirected,2580,NA,NA,1.647733,p
ASV1861,ASV2082,Undirected,2581,NA,NA,1.723856,p
ASV1861,ASV2103,Undirected,2582,NA,NA,1.674609,p
ASV1870,ASV2035,Undirected,2590,NA,NA,1.968517,p
ASV1871,ASV1981,Undirected,2599,NA,NA,2,p
ASV1871,ASV2157,Undirected,2600,NA,NA,1.991736,p
ASV1890,ASV2005,Undirected,2612,NA,NA,1.672877,p
ASV1890,ASV2060,Undirected,2613,NA,NA,1.893952,p
ASV1890,ASV2187,Undirected,2614,NA,NA,1.919669,p
ASV1907,ASV1927,Undirected,2643,NA,NA,1.687129,p
ASV1907,ASV1937,Undirected,2644,NA,NA,1.691003,p
ASV1907,ASV2068,Undirected,2645,NA,NA,1.694877,p
ASV1907,ASV2120,Undirected,2646,NA,NA,1.693899,p
ASV1907,ASV2151,Undirected,2647,NA,NA,1.678394,p
ASV1921,ASV1998,Undirected,2663,NA,NA,1.670217,p
ASV1921,ASV2055,Undirected,2664,NA,NA,2,p
ASV1921,ASV2115,Undirected,2665,NA,NA,1.670217,p
ASV1927,ASV1937,Undirected,2705,NA,NA,1.99095,p
ASV1927,ASV1967,Undirected,2706,NA,NA,1.696814,p
ASV1927,ASV1980,Undirected,2707,NA,NA,1.75676,p
ASV1927,ASV2031,Undirected,2708,NA,NA,1.817118,p
ASV1927,ASV2064,Undirected,2709,NA,NA,1.703856,p
ASV1927,ASV2068,Undirected,2710,NA,NA,1.977376,p
ASV1927,ASV2120,Undirected,2711,NA,NA,1.971704,p
ASV1927,ASV2151,Undirected,2712,NA,NA,1.976231,p
ASV1932,ASV1971,Undirected,2724,NA,NA,2,p
ASV1932,ASV2073,Undirected,2725,NA,NA,1.991736,p
ASV1932,ASV2091,Undirected,2726,NA,NA,2,p
ASV1937,ASV1967,Undirected,2756,NA,NA,1.681318,p
ASV1937,ASV1980,Undirected,2757,NA,NA,1.687818,p
ASV1937,ASV2031,Undirected,2758,NA,NA,1.804686,p
ASV1937,ASV2064,Undirected,2759,NA,NA,1.688366,p
ASV1937,ASV2068,Undirected,2760,NA,NA,1.995475,p
ASV1937,ASV2120,Undirected,2761,NA,NA,1.958121,p
ASV1937,ASV2151,Undirected,2762,NA,NA,1.971704,p
ASV1967,ASV2064,Undirected,2791,NA,NA,1.995856,p
ASV1967,ASV2068,Undirected,2792,NA,NA,1.675507,p
ASV1967,ASV2120,Undirected,2793,NA,NA,1.708434,p
ASV1967,ASV2151,Undirected,2794,NA,NA,1.70262,p
ASV1971,ASV2073,Undirected,2807,NA,NA,1.991736,p
ASV1971,ASV2091,Undirected,2808,NA,NA,2,p
ASV1980,ASV2068,Undirected,2834,NA,NA,1.629089,p
ASV1980,ASV2120,Undirected,2835,NA,NA,1.690051,p
ASV1980,ASV2151,Undirected,2836,NA,NA,1.738593,p
ASV1981,ASV2157,Undirected,2846,NA,NA,1.991736,p
ASV1998,ASV2055,Undirected,2860,NA,NA,1.670217,p
ASV2000,ASV2084,Undirected,2880,NA,NA,1.976945,p
ASV2000,ASV2086,Undirected,2881,NA,NA,1.663315,p
ASV2031,ASV2068,Undirected,2934,NA,NA,1.79847,p
ASV2031,ASV2120,Undirected,2935,NA,NA,1.821256,p
ASV2031,ASV2151,Undirected,2936,NA,NA,1.802598,p
ASV2055,ASV2115,Undirected,2957,NA,NA,1.670217,p
ASV2060,ASV2187,Undirected,2970,NA,NA,1.974327,p
ASV2064,ASV2068,Undirected,2995,NA,NA,1.678685,p
ASV2064,ASV2120,Undirected,2996,NA,NA,1.701915,p
ASV2064,ASV2151,Undirected,2997,NA,NA,1.692228,p
ASV2068,ASV2103,Undirected,3032,NA,NA,1.600598,p
ASV2068,ASV2120,Undirected,3033,NA,NA,1.958121,p
ASV2068,ASV2151,Undirected,3034,NA,NA,1.971704,p
ASV2073,ASV2091,Undirected,3048,NA,NA,1.991736,p
ASV2082,ASV2103,Undirected,3058,NA,NA,1.723856,p
ASV2099,ASV2156,Undirected,3102,NA,NA,1.991736,p
ASV2103,ASV2120,Undirected,3123,NA,NA,1.610687,p
ASV2103,ASV2151,Undirected,3124,NA,NA,1.621707,p
ASV2120,ASV2151,Undirected,3174,NA,NA,1.98641,p
ASV2165,ASV2193,Undirected,3234,NA,NA,1.991736,p
